strain,time (s)
5.4184573794393974e-20,-7.908504483750001
5.563718523170424e-20,-7.908016202500001
5.701891896936019e-20,-7.907527921250001
5.832800592486297e-20,-7.907039640000001
5.956276941680749e-20,-7.906551358750001
6.072162732078766e-20,-7.906063077500001
6.180309410518797e-20,-7.905574796250001
6.280578274424174e-20,-7.905086515000001
6.372840650587955e-20,-7.904598233750001
6.456978061205097e-20,-7.904109952500001
6.532882376937218e-20,-7.903621671250001
6.60045595680954e-20,-7.903133390000001
6.659611774760196e-20,-7.902645108750001
6.710273532674099e-20,-7.902156827500001
6.752375759755611e-20,-7.901668546250001
6.785863898104909e-20,-7.901180265000001
6.810694374360889e-20,-7.900691983750001
6.826834657380323e-20,-7.900203702500001
6.834263301850339e-20,-7.899715421250001
6.832969977745411e-20,-7.899227140000001
6.822955485604073e-20,-7.898738858750001
6.804231757602528e-20,-7.898250577500001
6.776821844419857e-20,-7.897762296250001
6.74075988790735e-20,-7.897274015000001
6.696091079593446e-20,-7.896785733750001
6.642871605072211e-20,-7.896297452500001
6.581168574343948e-20,-7.895809171250001
6.511059938191762e-20,-7.895320890000001
6.432634390696984e-20,-7.894832608750001
6.345991258015156e-20,-7.894344327500001
6.251240373549208e-20,-7.893856046250001
6.148501939676484e-20,-7.893367765000001
6.03790637620252e-20,-7.892879483750001
5.919594155730825e-20,-7.892391202500001
5.793715626154841e-20,-7.891902921250001
5.66043082049694e-20,-7.891414640000001
5.519909254332206e-20,-7.890926358750001
5.3723297110515933e-20,-7.890438077500001
5.217880015240209e-20,-7.889949796250001
5.056756794447405e-20,-7.889461515000001
4.8891652296617426e-20,-7.888973233750001
4.7153187947954173e-20,-7.888484952500001
4.53543898551547e-20,-7.887996671250001
4.349755037762762e-20,-7.887508390000001
4.1585036363123475e-20,-7.887020108750001
3.961928613751855e-20,-7.886531827500001
3.7602806402522355e-20,-7.886043546250001
3.5538169045313674e-20,-7.885555265000001
3.342800786408828e-20,-7.885066983750001
3.127501521376337e-20,-7.884578702500001
2.9081938576018725e-20,-7.884090421250001
2.6851577058106745e-20,-7.883602140000001
2.4586777824832382e-20,-7.883113858750001
2.2290432468278992e-20,-7.882625577500001
1.9965473319900677e-20,-7.882137296250001
1.7614869709661164e-20,-7.881649015000001
1.524162417700474e-20,-7.881160733750001
1.2848768638467547e-20,-7.880672452500001
1.0439360516854384e-20,-7.880184171250001
8.016478836885853e-21,-7.879695890000001
5.583220292298048e-21,-7.879207608750001
3.142695289450516e-21,-7.878719327500001
6.980239724567507e-22,-7.878231046250001
-1.7476677650657292e-21,-7.877742765000001
-4.191252276536719e-21,-7.877254483750001
-6.629604162113863e-21,-7.876766202500001
-9.059604266495993e-21,-7.876277921250001
-1.147814366963767e-20,-7.875789640000001
-1.388212766533058e-20,-7.875301358750001
-1.62684797225167e-20,-7.874813077500001
-1.8634145424303282e-20,-7.874324796250001
-2.0976096379595843e-20,-7.873836515000001
-2.329133410236029e-20,-7.873348233750001
-2.5576893853523214e-20,-7.872859952500001
-2.782984844059979e-20,-7.872371671250001
-3.0047311970196454e-20,-7.871883390000001
-3.2226443548505456e-20,-7.871395108750001
-3.4364450925110476e-20,-7.870906827500001
-3.645859407540511e-20,-7.870418546250001
-3.850618871699239e-20,-7.869930265000001
-4.0504609755600335e-20,-7.869441983750001
-4.245129465601457e-20,-7.868953702500001
-4.434374673377646e-20,-7.868465421250001
-4.6179538363331004e-20,-7.867977140000001
-4.795631409854318e-20,-7.867488858750001
-4.9671793701560946e-20,-7.867000577500001
-5.132377507608052e-20,-7.866512296250001
-5.291013710130381e-20,-7.866024015000001
-5.442884236284809e-20,-7.865535733750001
-5.587793977716629e-20,-7.865047452500001
-5.725556710600728e-20,-7.864559171250001
-5.855995335774288e-20,-7.864070890000001
-5.978942107238515e-20,-7.863582608750001
-6.094238848738403e-20,-7.863094327500001
-6.201737158138247e-20,-7.862606046250001
-6.301298599327085e-20,-7.862117765000001
-6.392794881405563e-20,-7.861629483750001
-6.476108024921094e-20,-7.861141202500001
-6.551130514934207e-20,-7.860652921250001
-6.617765440717013e-20,-7.860164640000001
-6.675926621901556e-20,-7.859676358750001
-6.725538720910227e-20,-7.859188077500001
-6.766537341523512e-20,-7.858699796250001
-6.798869113452992e-20,-7.858211515000001
-6.822491762807645e-20,-7.857723233750001
-6.837374168359157e-20,-7.857234952500001
-6.843496403530815e-20,-7.856746671250001
-6.840849764051265e-20,-7.856258390000001
-6.829436781234212e-20,-7.855770108750001
-6.809271220862944e-20,-7.855281827500001
-6.780378067676931e-20,-7.854793546250001
-6.742793495476443e-20,-7.854305265000001
-6.696564822879427e-20,-7.853816983750001
-6.641750454783329e-20,-7.853328702500001
-6.578419809602882e-20,-7.852840421250001
-6.506653232373134e-20,-7.852352140000001
-6.42654189382499e-20,-7.851863858750001
-6.338187675559381e-20,-7.851375577500001
-6.241703041462103e-20,-7.850887296250001
-6.13721089552116e-20,-7.850399015000001
-6.024844426226396e-20,-7.849910733750001
-5.904746937742896e-20,-7.849422452500001
-5.777071668076792e-20,-7.848934171250001
-5.641981594457885e-20,-7.848445890000001
-5.499649226187543e-20,-7.847957608750001
-5.3502563852152287e-20,-7.847469327500001
-5.193993974717341e-20,-7.846981046250001
-5.031061735975638e-20,-7.846492765000001
-4.861667993863973e-20,-7.846004483750001
-4.6860293912632404e-20,-7.845516202500001
-4.5043706127441705e-20,-7.845027921250001
-4.316924097870716e-20,-7.844539640000001
-4.1239297444867075e-20,-7.844051358750001
-3.9256346023631107e-20,-7.843563077500001
-3.722292557600561e-20,-7.843074796250001
-3.514164008183372e-20,-7.842586515000001
-3.301515531103378e-20,-7.842098233750001
-3.084619541476205e-20,-7.841609952500001
-2.8637539440875153e-20,-7.841121671250001
-2.6392017778087e-20,-7.840633390000001
-2.4112508533450252e-20,-7.840145108750001
-2.1801933847705475e-20,-7.839656827500001
-1.9463256153261612e-20,-7.839168546250001
-1.7099474379592045e-20,-7.838680265000001
-1.4713620110864705e-20,-7.838191983750001
-1.23087537007807e-20,-7.837703702500001
-9.88796034953654e-21,-7.837215421250001
-7.454346147992153e-21,-7.836727140000001
-5.011034094214945e-21,-7.836238858750001
-2.5611600874395944e-21,-7.835750577500001
-1.0786890409275222e-22,-7.835262296250001
2.3456898384013356e-21,-7.834774015000001
4.7963657248708574e-21,-7.834285733750001
7.241011587643857e-21,-7.833797452500001
9.676487548591144e-21,-7.833309171250001
1.2099665052738089e-20,-7.832820890000001
1.450743088829399e-20,-7.832332608750001
1.689669118794717e-20,-7.831844327500001
1.9264375406223825e-20,-7.831356046250001
2.1607440267849232e-20,-7.830867765000001
2.392287368200451e-20,-7.830379483750001
2.6207698617460103e-20,-7.829891202500001
2.845897693357802e-20,-7.829402921250001
3.0673813162242504e-20,-7.828914640000001
3.284935823590315e-20,-7.828426358750001
3.4982813156812836e-20,-7.827938077500001
3.707143260288326e-20,-7.827449796250001
3.911252846536387e-20,-7.826961515000001
4.1103473313850215e-20,-7.826473233750001
4.304170378415645e-20,-7.825984952500001
4.4924723884628625e-20,-7.825496671250001
4.675010821668653e-20,-7.825008390000001
4.85155051053831e-20,-7.824520108750001
5.021863963593313e-20,-7.824031827500001
5.1857316592331705e-20,-7.823543546250001
5.3429423294200545e-20,-7.823055265000001
5.493293232821581e-20,-7.822566983750001
5.63659041705705e-20,-7.822078702500001
5.772648969706954e-20,-7.821590421250001
5.901293257759473e-20,-7.821102140000001
6.022357155184892e-20,-7.820613858750001
6.135684258337812e-20,-7.820125577500001
6.241128088910877e-20,-7.819637296250001
6.338552284173877e-20,-7.819149015000001
6.427830774250007e-20,-7.818660733750001
6.508847946197552e-20,-7.818172452500001
6.58149879468219e-20,-7.817684171250001
6.645689059042987e-20,-7.817195890000001
6.701335346571636e-20,-7.816707608750001
6.748365241842487e-20,-7.816219327500001
6.78671740194795e-20,-7.815731046250001
6.81634163751472e-20,-7.815242765000001
6.837198979390563e-20,-7.814754483750001
6.849261730913234e-20,-7.814266202500001
6.852513505689384e-20,-7.813777921250001
6.84694925083131e-20,-7.813289640000001
6.83257525561712e-20,-7.812801358750001
6.809409145559327e-20,-7.812313077500001
6.777479861885361e-20,-7.811824796250001
6.736827626452063e-20,-7.811336515000001
6.687503892135447e-20,-7.810848233750001
6.629571278755276e-20,-7.810359952500001
6.563103494613394e-20,-7.809871671250001
6.488185243741348e-20,-7.809383390000001
6.40491211897459e-20,-7.808895108750001
6.313390480985071e-20,-7.808406827500001
6.213737323424979e-20,-7.807918546250001
6.10608012435181e-20,-7.807430265000001
5.990556684119812e-20,-7.806941983750001
5.867314949945844e-20,-7.806453702500001
5.736512827369223e-20,-7.805965421250001
5.598317978846952e-20,-7.805477140000001
5.452907609736177e-20,-7.804988858750001
5.3004682419397855e-20,-7.804500577500001
5.1411954755028166e-20,-7.804012296250001
4.9752937384600126e-20,-7.803524015000001
4.8029760252568914e-20,-7.803035733750001
4.624463624075519e-20,-7.802547452500001
4.4399858334145307e-20,-7.802059171250001
4.249779668285567e-20,-7.801570890000001
4.054089556401072e-20,-7.801082608750001
3.8531670247384274e-20,-7.800594327500001
3.6472703768910726e-20,-7.800106046250001
3.4366643616079106e-20,-7.799617765000001
3.2216198329535197e-20,-7.799129483750001
3.0024134025229516e-20,-7.798641202500001
2.77932708415451e-20,-7.798152921250001
2.5526479315974064e-20,-7.797664640000001
2.3226676696028125e-20,-7.797176358750001
2.089682318905442e-20,-7.796688077500001
1.8539918155813876e-20,-7.796199796250001
1.615899625268606e-20,-7.795711515000001
1.3757123527525434e-20,-7.795223233750001
1.1337393474063898e-20,-7.794734952500001
8.902923050041267e-21,-7.794246671250001
6.456848664168602e-21,-7.793758390000001
4.002322137018402e-21,-7.793270108750001
1.5425066411372325e-21,-7.792781827500001
-9.19427374468683e-22,-7.792293546250001
-3.380306270174966e-21,-7.791805265000001
-5.836957306681916e-21,-7.791316983750001
-8.286212735742884e-21,-7.790828702500001
-1.0724913885438902e-20,-7.790340421250001
-1.3149915234730298e-20,-7.789852140000001
-1.5558088471985913e-20,-7.789363858750001
-1.7946326532328642e-20,-7.788875577500001
-2.031154760848528e-20,-7.788387296250001
-2.2650699130048863e-20,-7.787899015000001
-2.4960761705991946e-20,-7.787410733750001
-2.7238753025258706e-20,-7.786922452500001
-2.948173171053659e-20,-7.786434171250001
-3.1686801120069493e-20,-7.785945890000001
-3.3851113092727485e-20,-7.785457608750001
-3.597187163136875e-20,-7.784969327500001
-3.804633651982941e-20,-7.784481046250001
-4.0071826868785925e-20,-7.783992765000001
-4.2045724585894846e-20,-7.783504483750001
-4.3965477765784503e-20,-7.783016202500001
-4.582860399540202e-20,-7.782527921250001
-4.7632693570509085e-20,-7.782039640000001
-4.9375412619080975e-20,-7.781551358750001
-5.105450612762547e-20,-7.781063077500001
-5.266780086642926e-20,-7.780574796250001
-5.421320820994237e-20,-7.780086515000001
-5.56887268486676e-20,-7.779598233750001
-5.709244538894494e-20,-7.779109952500001
-5.8422544837352e-20,-7.778621671250001
-5.967730096636934e-20,-7.778133390000001
-6.085508655830518e-20,-7.777645108750001
-6.195437352450819e-20,-7.777156827500001
-6.297373489710081e-20,-7.776668546250001
-6.391184669064878e-20,-7.776180265000001
-6.476748963129175e-20,-7.775691983750001
-6.55395507510909e-20,-7.775203702500001
-6.622702484548524e-20,-7.774715421250001
-6.682901579194183e-20,-7.774227140000001
-6.73447377280496e-20,-7.773738858750001
-6.777351608750554e-20,-7.773250577500001
-6.811478849260114e-20,-7.772762296250001
-6.836810550203415e-20,-7.772274015000001
-6.85331312130225e-20,-7.771785733750001
-6.860964371690834e-20,-7.771297452500001
-6.859753540762313e-20,-7.770809171250001
-6.84968131425705e-20,-7.770320890000001
-6.830759825567852e-20,-7.769832608750001
-6.803012642256328e-20,-7.769344327500001
-6.766474737793324e-20,-7.768856046250001
-6.721192448556267e-20,-7.768367765000001
-6.667223416134257e-20,-7.767879483750001
-6.604636515011232e-20,-7.767391202500001
-6.533511765717614e-20,-7.766902921250001
-6.453940233556877e-20,-7.766414640000001
-6.366023913035338e-20,-7.765926358750001
-6.269875598138601e-20,-7.765438077500001
-6.165618738621245e-20,-7.764949796250001
-6.053387282488464e-20,-7.764461515000001
-5.93332550487041e-20,-7.763973233750001
-5.805587823508676e-20,-7.763484952500001
-5.670338601085186e-20,-7.762996671250001
-5.527751934650162e-20,-7.762508390000001
-5.378011432413586e-20,-7.762020108750001
-5.221309978189032e-20,-7.761531827500001
-5.057849483786295e-20,-7.761043546250001
-4.8878406296760227e-20,-7.760555265000001
-4.711502594268636e-20,-7.760066983750001
-4.529062772110021e-20,-7.759578702500001
-4.3407564813810646e-20,-7.759090421250001
-4.1468266610962466e-20,-7.758602140000001
-3.9475235583769375e-20,-7.758113858750001
-3.743104406197985e-20,-7.757625577500001
-3.533833092022891e-20,-7.757137296250001
-3.319979817750638e-20,-7.756649015000001
-3.1018207514167774e-20,-7.756160733750001
-2.8796376710931734e-20,-7.755672452500001
-2.6537176014436065e-20,-7.755184171250001
-2.4243524434089663e-20,-7.754695890000001
-2.191838597493237e-20,-7.754207608750001
-1.956476581137875e-20,-7.753719327500001
-1.7185706406824733e-20,-7.753231046250001
-1.4784283584015043e-20,-7.752742765000001
-1.2363602551380068e-20,-7.752254483750001
-9.926793890348367e-21,-7.751766202500001
-7.477009508883778e-21,-7.751277921250001
-5.017418566475083e-21,-7.750789640000001
-2.5512033758211987e-21,-7.750301358750001
-8.155528649355071e-23,-7.749813077500001
2.3883294440390498e-21,-7.749324796250001
4.855253786752135e-21,-7.748836515000001
7.316024079374928e-21,-7.748348233750001
9.76745416132247e-21,-7.747859952500001
1.2206369499927543e-20,-7.747371671250001
1.4629611302565774e-20,-7.746883390000001
1.7034040609392798e-20,-7.746395108750001
1.941654236139971e-20,-7.745906827500001
2.1774029438451475e-20,-7.745418546250001
2.4103446662143153e-20,-7.744930265000001
2.6401774758209374e-20,-7.744441983750001
2.8666034273439815e-20,-7.743953702500001
3.0893289441876504e-20,-7.743465421250001
3.3080651995427526e-20,-7.742977140000001
3.5225284913826067e-20,-7.742488858750001
3.732440610911513e-20,-7.742000577500001
3.9375292039852444e-20,-7.741512296250001
4.137528125034711e-20,-7.741024015000001
4.332177783029867e-20,-7.740535733750001
4.521225479036311e-20,-7.740047452500001
4.704425734921406e-20,-7.739559171250001
4.881540612783855e-20,-7.739070890000001
5.0523400246922694e-20,-7.738582608750001
5.216602032322687e-20,-7.738094327500001
5.374113136109091e-20,-7.737606046250001
5.524668553526779e-20,-7.737117765000001
5.668072486147488e-20,-7.736629483750001
5.804138375111547e-20,-7.736141202500001
5.93268914469059e-20,-7.735652921250001
6.053557433613151e-20,-7.735164640000001
6.166585813857475e-20,-7.734676358750001
6.27162699661836e-20,-7.734188077500001
6.368544025182062e-20,-7.733699796250001
6.457210454452259e-20,-7.733211515000001
6.537510516891414e-20,-7.732723233750001
6.609339274660234e-20,-7.732234952500001
6.672602757751056e-20,-7.731746671250001
6.727218087935166e-20,-7.731258390000001
6.773113588356256e-20,-7.730770108750001
6.810228878626742e-20,-7.730281827500001
6.838514955297267e-20,-7.729793546250001
6.857934257592122e-20,-7.729305265000001
6.868460718320508e-20,-7.728816983750001
6.87007979989371e-20,-7.728328702500001
6.862788515397161e-20,-7.727840421250001
6.846595434685755e-20,-7.727352140000001
6.821520675490176e-20,-7.726863858750001
6.787595879541766e-20,-7.726375577500001
6.744864173742324e-20,-7.725887296250001
6.69338011642494e-20,-7.725399015000001
6.633209628772002e-20,-7.724910733750001
6.564429911473743e-20,-7.724422452500001
6.487129346733019e-20,-7.723934171250001
6.401407385737663e-20,-7.723445890000001
6.307374421743513e-20,-7.722957608750001
6.205151648927683e-20,-7.722469327500001
6.094870907191904e-20,-7.721981046250001
5.976674513114077e-20,-7.721492765000001
5.850715077260249e-20,-7.721004483750001
5.71715530809474e-20,-7.720516202500001
5.576167802736096e-20,-7.720027921250001
5.427934824827034e-20,-7.719539640000001
5.2726480698043725e-20,-7.719051358750001
5.1105084178680236e-20,-7.718563077500001
4.941725674969387e-20,-7.718074796250001
4.7665183021472305e-20,-7.717586515000001
4.585113133564741e-20,-7.717098233750001
4.397745083605991e-20,-7.716609952500001
4.2046568434106774e-20,-7.716121671250001
4.0060985672404175e-20,-7.715633390000001
3.8023275490755236e-20,-7.715145108750001
3.5936078898657894e-20,-7.714656827500001
3.380210155860896e-20,-7.714168546250001
3.162411028460759e-20,-7.713680265000001
2.9404929460411e-20,-7.713191983750001
2.714743738218814e-20,-7.712703702500001
2.4854562530201287e-20,-7.712215421250001
2.2529279774481905e-20,-7.711727140000001
2.0174606519295386e-20,-7.711238858750001
1.7793598791430614e-20,-7.710750577500001
1.53893472774037e-20,-7.710262296250001
1.2964973314638453e-20,-7.709774015000001
1.0523624841924616e-20,-7.709285733750001
8.068472314270918e-21,-7.708797452500001
5.6027045876000695e-21,-7.708309171250001
3.129524778470919e-21,-7.707820890000001
6.521461043517032e-22,-7.707332608750001
-1.8262122902910813e-21,-7.706844327500001
-4.3023295165548596e-21,-7.706356046250001
-6.772987126982033e-21,-7.705867765000001
-9.234973299207103e-21,-7.705379483750001
-1.168508701206385e-20,-7.704891202500001
-1.4120142208601052e-20,-7.704402921250001
-1.6536971940642635e-20,-7.703914640000001
-1.8932432489544472e-20,-7.703426358750001
-2.130340745768431e-20,-7.702938077500001
-2.3646811825444966e-20,-7.702449796250001
-2.5959595968356716e-20,-7.701961515000001
-2.823874962917952e-20,-7.701473233750001
-3.048130583976168e-20,-7.700984952500001
-3.2684344787514105e-20,-7.700496671250001
-3.4844997621541445e-20,-7.700008390000001
-3.696045019335357e-20,-7.699520108750001
-3.9027946727352586e-20,-7.699031827500001
-4.104479341630785e-20,-7.698543546250001
-4.300836193703664e-20,-7.698055265000001
-4.491609288180235e-20,-7.697566983750001
-4.676549910084965e-20,-7.697078702500001
-4.855416895178069e-20,-7.696590421250001
-5.0279769451449113e-20,-7.696102140000001
-5.194004932614935e-20,-7.695613858750001
-5.353284195620705e-20,-7.695125577500001
-5.505606821145902e-20,-7.694637296250001
-5.650773917346629e-20,-7.694149015000001
-5.788595874092448e-20,-7.693660733750001
-5.918892611496492e-20,-7.693172452500001
-6.041493816100424e-20,-7.692684171250001
-6.156239164407121e-20,-7.692195890000001
-6.262978533466245e-20,-7.691707608750001
-6.361572198232117e-20,-7.691219327500001
-6.451891015438575e-20,-7.690731046250001
-6.53381659374082e-20,-7.690242765000001
-6.607241449905351e-20,-7.689754483750001
-6.672069150835779e-20,-7.689266202500001
-6.728214441249037e-20,-7.688777921250001
-6.775603356828718e-20,-7.688289640000001
-6.814173322706272e-20,-7.687801358750001
-6.843873237137094e-20,-7.687313077500001
-6.86466354025724e-20,-7.686824796250001
-6.876516267828379e-20,-7.686336515000001
-6.879415089895973e-20,-7.685848233750001
-6.873355334306053e-20,-7.685359952500001
-6.858343995045726e-20,-7.684871671250001
-6.834399725392148e-20,-7.684383390000001
-6.801552815874554e-20,-7.683895108750001
-6.759845157073936e-20,-7.683406827500001
-6.709330187303705e-20,-7.682918546250001
-6.650072825236157e-20,-7.682430265000001
-6.582149387557377e-20,-7.681941983750001
-6.505647491754591e-20,-7.681453702500001
-6.420665944156074e-20,-7.680965421250001
-6.327314613368553e-20,-7.680477140000001
-6.225714289270286e-20,-7.679988858750001
-6.115996527739921e-20,-7.679500577500001
-5.998303481319667e-20,-7.679012296250001
-5.87278771603089e-20,-7.678524015000001
-5.739612014572207e-20,-7.678035733750001
-5.598949166158662e-20,-7.677547452500001
-5.450981743269119e-20,-7.677059171250001
-5.2959018655853665e-20,-7.676570890000001
-5.1339109514358964e-20,-7.676082608750001
-4.9652194570559014e-20,-7.675594327500001
-4.7900466040045926e-20,-7.675106046250001
-4.6086200950918426e-20,-7.674617765000001
-4.4211758191769436e-20,-7.674129483750001
-4.22795754522844e-20,-7.673641202500001
-4.0292166060316254e-20,-7.673152921250001
-3.8252115719644454e-20,-7.672664640000001
-3.616207915250197e-20,-7.672176358750001
-3.4024776651363546e-20,-7.671688077500001
-3.1842990544369264e-20,-7.671199796250001
-2.9619561579008555e-20,-7.670711515000001
-2.735738522873364e-20,-7.670223233750001
-2.50594079273319e-20,-7.669734952500001
-2.272862323591672e-20,-7.669246671250001
-2.0368067947512072e-20,-7.668758390000001
-1.7980818134353048e-20,-7.668270108750001
-1.556998514293098e-20,-7.667781827500001
-1.3138711542126203e-20,-7.667293546250001
-1.069016702958511e-20,-7.666805265000001
-8.22754430175682e-21,-7.666316983750001
-5.754054892883018e-21,-7.665828702500001
-3.272924988457391e-21,-7.665340421250001
-7.873912185367006e-22,-7.664852140000001
1.6993035636177292e-21,-7.664363858750001
4.183914511961972e-21,-7.663875577500001
6.6631990218128925e-21,-7.663387296250001
9.1339209619889e-21,-7.662899015000001
1.1592854899580625e-20,-7.662410733750001
1.4036790311772503e-20,-7.661922452500001
1.6462535779179838e-20,-7.661434171250001
1.8866923155318787e-20,-7.660945890000001
2.124681170664086e-20,-7.660457608750001
2.3599092217837388e-20,-7.659969327500001
2.5920691056945705e-20,-7.659481046250001
2.820857419499573e-20,-7.658992765000001
3.0459751174927285e-20,-7.658504483750001
3.2671279024570507e-20,-7.658016202500001
3.4840266108540594e-20,-7.657527921250001
3.6963875914086166e-20,-7.657039640000001
3.903933076581041e-20,-7.656551358750001
4.106391546448077e-20,-7.656063077500001
4.303498084513075e-20,-7.655574796250001
4.494994724975255e-20,-7.655086515000001
4.6806307910082976e-20,-7.654598233750001
4.860163223595809e-20,-7.654109952500001
5.033356900499066e-20,-7.653621671250001
5.1999849449326596e-20,-7.653133390000001
5.359829023543682e-20,-7.652645108750001
5.512679633301772e-20,-7.652156827500001
5.658336376922269e-20,-7.651668546250001
5.796608226458163e-20,-7.651180265000001
5.927313774715173e-20,-7.650691983750001
6.050281474156398e-20,-7.650203702500001
6.165349862980999e-20,-7.649715421250001
6.272367778076664e-20,-7.649227140000001
6.371194554567389e-20,-7.648738858750001
6.461700211687483e-20,-7.648250577500001
6.543765624737779e-20,-7.647762296250001
6.617282682894706e-20,-7.647274015000001
6.682154432661399e-20,-7.646785733750001
6.738295206768788e-20,-7.646297452500001
6.785630738356024e-20,-7.645809171250001
6.82409826027407e-20,-7.645320890000001
6.853646589380634e-20,-7.644832608750001
6.874236195709954e-20,-7.644344327500001
6.885839256424298e-20,-7.643856046250001
6.888439694471211e-20,-7.643367765000001
6.882033201891904e-20,-7.642879483750001
6.86662724774595e-20,-7.642391202500001
6.842241070637126e-20,-7.641902921250001
6.808905655846448e-20,-7.641414640000001
6.766663697096792e-20,-7.640926358750001
6.715569542995738e-20,-7.640438077500001
6.655689128221697e-20,-7.639949796250001
6.58709988953858e-20,-7.639461515000001
6.509890666745999e-20,-7.638973233750001
6.424161588687731e-20,-7.638484952500001
6.330023944465821e-20,-7.637996671250001
6.227600040022837e-20,-7.637508390000001
6.117023040276506e-20,-7.637020108750001
5.998436797008132e-20,-7.636531827500001
5.871995662727749e-20,-7.636043546250001
5.737864290753125e-20,-7.635555265000001
5.596217421761853e-20,-7.635066983750001
5.447239657092046e-20,-7.634578702500001
5.291125219083802e-20,-7.634090421250001
5.1280776987697193e-20,-7.633602140000001
4.958309791245678e-20,-7.633113858750001
4.782043019060193e-20,-7.632625577500001
4.5995074439821794e-20,-7.632137296250001
4.410941367522487e-20,-7.631649015000001
4.2165910206005196e-20,-7.631160733750001
4.0167102427803684e-20,-7.630672452500001
3.8115601514223735e-20,-7.630184171250001
3.6014088012284017e-20,-7.629695890000001
3.3865308346400434e-20,-7.629207608750001
3.167207123519468e-20,-7.628719327500001
2.9437244025919583e-20,-7.628231046250001
2.716374895119858e-20,-7.627742765000001
2.4854559312988016e-20,-7.627254483750001
2.251269559874282e-20,-7.626766202500001
2.0141221534845654e-20,-7.626277921250001
1.77432400824426e-20,-7.625789640000001
1.5321889380912617e-20,-7.625301358750001
1.2880338644318753e-20,-7.624813077500001
1.0421784016096441e-20,-7.624324796250001
7.9494443875184e-21,-7.623836515000001
5.466557185312175e-21,-7.623348233750001
2.9763741339975176e-21,-7.622859952500001
4.821569984298807e-22,-7.622371671250001
-2.0128266877838154e-21,-7.621883390000001
-4.505307902537289e-21,-7.621395108750001
-6.992020418390192e-21,-7.620906827500001
-9.469705083167927e-21,-7.620418546250001
-1.1935114092299559e-20,-7.619930265000001
-1.4385015247304596e-20,-7.619441983750001
-1.681619619490926e-20,-7.618953702500001
-1.922546864112624e-20,-7.618465421250001
-2.1609672534856202e-20,-7.617977140000001
-2.3965680215464717e-20,-7.617488858750001
-2.6290400518921634e-20,-7.617000577500001
-2.858078283708193e-20,-7.616512296250001
-3.083382112478448e-20,-7.616024015000001
-3.304655784951431e-20,-7.615535733750001
-3.521608787838763e-20,-7.615047452500001
-3.733956229742553e-20,-7.614559171250001
-3.941419215799157e-20,-7.614070890000001
-4.143725214553917e-20,-7.613582608750001
-4.3406084165790995e-20,-7.613094327500001
-4.5318100843634506e-20,-7.612606046250001
-4.7170788930146596e-20,-7.612117765000001
-4.896171261318602e-20,-7.611629483750001
-5.068851672726788e-20,-7.611141202500001
-5.2348929858412136e-20,-7.610652921250001
-5.394076733990399e-20,-7.610164640000001
-5.546193413498006e-20,-7.609676358750001
-5.691042760264688e-20,-7.609188077500001
-5.828434014295156e-20,-7.608699796250001
-5.958186171820787e-20,-7.608211515000001
-6.080128224683903e-20,-7.607723233750001
-6.194099386664722e-20,-7.607234952500001
-6.299949306450894e-20,-7.606746671250001
-6.397538266966515e-20,-7.606258390000001
-6.486737370795483e-20,-7.605770108750001
-6.567428711449254e-20,-7.605281827500001
-6.639505530254168e-20,-7.604793546250001
-6.702872358644986e-20,-7.604305265000001
-6.757445145675098e-20,-7.603816983750001
-6.80315137057141e-20,-7.603328702500001
-6.839930140182386e-20,-7.602840421250001
-6.867732271185717e-20,-7.602352140000001
-6.886520356944585e-20,-7.601863858750001
-6.89626881891959e-20,-7.601375577500001
-6.896963942564401e-20,-7.600887296250001
-6.888603897653821e-20,-7.600399015000001
-6.871198743012694e-20,-7.599910733750001
-6.844770415635219e-20,-7.599422452500001
-6.809352704204093e-20,-7.598934171250001
-6.76499120704033e-20,-7.598445890000001
-6.71174327453357e-20,-7.597957608750001
-6.64967793612477e-20,-7.597469327500001
-6.578875811932471e-20,-7.596981046250001
-6.499429009133848e-20,-7.596492765000001
-6.411441003233126e-20,-7.596004483750001
-6.315026504367182e-20,-7.595516202500001
-6.210311308822527e-20,-7.595027921250001
-6.097432135951607e-20,-7.594539640000001
-5.976536450698958e-20,-7.594051358750001
-5.84778227196835e-20,-7.593563077500001
-5.711337967075381e-20,-7.593074796250001
-5.567382032555203e-20,-7.592586515000001
-5.4161028616044275e-20,-7.592098233750001
-5.25769849846462e-20,-7.591609952500001
-5.092376380062941e-20,-7.591121671250001
-4.9203530652448216e-20,-7.590633390000001
-4.741853951954827e-20,-7.590145108750001
-4.557112982730968e-20,-7.589656827500001
-4.3663723388953536e-20,-7.589168546250001
-4.1698821238426545e-20,-7.588680265000001
-3.967900035839524e-20,-7.588191983750001
-3.760691030756339e-20,-7.587703702500001
-3.548526975181704e-20,-7.587215421250001
-3.331686290362581e-20,-7.586727140000001
-3.1104535874431357e-20,-7.586238858750001
-2.885119294474442e-20,-7.585750577500001
-2.6559792756875288e-20,-7.585262296250001
-2.423334443523642e-20,-7.584774015000001
-2.187490363931788e-20,-7.584285733750001
-1.948756855453284e-20,-7.583797452500001
-1.707447582612901e-20,-7.583309171250001
-1.4638796441536343e-20,-7.582820890000001
-1.2183731566583429e-20,-7.582332608750001
-9.71250834094267e-21,-7.581844327500001
-7.228375638440722e-21,-7.581356046250001
-4.734599797732714e-21,-7.580867765000001
